Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDU24,1330.0,OUT018
FDA22,2746.0,OUT049
FDY35,833.0,OUT046
FDJ15,2860.0,OUT045
NCW18,3472.0,OUT018
FDK56,2750.0,OUT018
FDF44,2165.0,OUT046
FDP51,2070.0,OUT049
FDU22,3326.0,OUT027
FDM28,2916.0,OUT017
NCL42,3833.0,OUT046
FDJ15,1088.0,OUT019
FDI32,1562.0,OUT018
DRL11,2539.0,OUT046
DRO59,988.0,OUT018
FDA07,124.0,OUT019
NCO53,2891.0,OUT013
FDO21,3522.0,OUT045
FDW39,2794.0,OUT045
NCV17,2123.0,OUT013
FDE22,2521.0,OUT046
NCB06,2244.0,OUT018
DRF48,3050.0,OUT017
FDB05,3952.0,OUT013
FDP28,5594.0,OUT027
FDP23,3477.0,OUT046
NCS41,2630.0,OUT018
FDS40,420.0,OUT018
FDA16,3576.0,OUT017
FDN20,2790.0,OUT035
FDF04,5550.0,OUT027
DRG36,2460.0,OUT018
FDW16,1314.0,OUT018
FDU09,1034.0,OUT017
FDW01,2453.0,OUT046
FDB15,4072.0,OUT045
NCJ17,1450.0,OUT049
NCT18,2628.0,OUT018
FDG16,3142.0,OUT018
FDP27,3108.0,OUT017
FDQ44,3406.0,OUT027
FDL50,3518.0,OUT027
FDW57,4338.0,OUT027
FDS34,1928.0,OUT013
NCV30,1102.0,OUT035
FDD26,2740.0,OUT018
FDA03,2312.0,OUT045
FDS27,2916.0,OUT018
FDM12,3064.0,OUT013
NCV42,3198.0,OUT027
NCS41,2901.0,OUT046
FDN56,2070.0,OUT018
DRK59,3699.0,OUT046
NCG18,1641.0,OUT046
NCN26,1952.0,OUT017
FDI60,2542.0,OUT027
NCI43,918.0,OUT049
NCL17,2354.0,OUT049
FDQ19,1980.0,OUT019
FDY43,2762.0,OUT049
FDR36,870.0,OUT049
FDJ58,2882.0,OUT049
DRY23,686.0,OUT045
FDK26,4486.0,OUT027
DRH03,1444.0,OUT045
FDC10,40.0,OUT010
FDD23,3048.0,OUT013
FDP32,1936.0,OUT045
FDO31,1482.0,OUT035
FDQ57,2360.0,OUT013
FDX32,3790.0,OUT027
FDC39,4750.0,OUT027
FDU55,4133.0,OUT046
FDL45,2020.0,OUT013
DRK37,3124.0,OUT049
FDK22,3456.0,OUT013
DRG37,3948.0,OUT027
FDK22,3484.0,OUT017
DRH36,958.0,OUT018
DRC36,2568.0,OUT018
DRE03,2232.0,OUT027
FDF34,3181.0,OUT046
FDZ22,1337.0,OUT046
FDC44,-100.0,OUT010
FDN31,4430.0,OUT027
FDO03,3772.0,OUT017
FDA01,1138.0,OUT049
NCH42,3730.0,OUT049
FDF46,1616.0,OUT018
DRL35,759.0,OUT046
FDW46,1194.0,OUT049
FDB58,2313.0,OUT046
FDD47,2474.0,OUT018
NCO17,1794.0,OUT045
FDJ26,3530.0,OUT017
FDU37,1252.0,OUT045
